"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","","","266","","com.lists.RemoverListaTest","","com.lists.RemoverListaTest","","testQuandoRemovoUmaListaEntaoObtenhoStatusCode500EOsDadosDaResposta",""
"passed","","","300","","com.lists.AdicionarFilmeTest","","com.lists.AdicionarFilmeTest","","testQuandoAdicionoUmFilmeSemEstarAutorizadoEntaoObtenhoStatusCode401EOsDadosDaResposta",""
"passed","","","214","","com.account.BuscarListasTest","","com.account.BuscarListasTest","","testQuandoBuscoAsListasEntaoObtenhoStatusCode200EOsDadosDaResposta",""
"passed","","","5445","","com.lists.BuscarDetalhesListaTest","","com.lists.BuscarDetalhesListaTest","","testQuandoOsDetalhesDeUmaListaEntaoObtenhoStatusCode200EOsDadosDaResposta",""
"passed","","","365","","com.lists.AdicionarFilmeTest","","com.lists.AdicionarFilmeTest","","testQuandoAdicionoUmFilmeNaListaEntaoObtenhoStatusCode201EOsDadosDaResposta",""
"passed","","","537","","com.lists.RemoverFilmeTest","","com.lists.RemoverFilmeTest","","testQuandoRemovoUmFilmeNaListaEntaoObtenhoStatusCode200EOsDadosDaResposta",""
"passed","","","693","","com.lists.LimparListaTest","","com.lists.LimparListaTest","","testQuandoLimpoUmaListaEntaoObtenhoStatusCode201EOsDadosDaResposta",""
"passed","","","363","","com.lists.AdicionarFilmeTest","","com.lists.AdicionarFilmeTest","","testQuandoAdicionoUmFilmeInvalidoEntaoObtenhoStatusCode404EOsDadosDaResposta",""
"passed","","","407","","com.lists.AdicionarFilmeTest","","com.lists.AdicionarFilmeTest","","testQuandoAdicionoUmFilmeRepetidoNaListaEntaoObtenhoStatusCode403EOsDadosDaResposta",""
"passed","","","362","","com.lists.CriarListaTest","","com.lists.CriarListaTest","","testQuandoCrioUmaListaEntaoObtenhoStatusCode201EOsDadosDaResposta",""
